,year,age,sex,race,cause,mort
17287,2016,25,0,1,t,127.621824886317
17288,2016,25,0,1,v,0
17289,2016,25,0,2,a,80.8824491275674
17290,2016,25,0,2,c,6.94946674814478
17291,2016,25,0,2,d,29.1410412380189
17292,2016,25,0,2,h,10.2782029216259
17293,2016,25,0,2,n,136.799376954027
17294,2016,25,0,2,o,38.6892581566884
17295,2016,25,0,2,t,165.940418192045
17296,2016,25,0,2,v,0
17297,2016,25,0,3,a,33.7794997863473
17298,2016,25,0,3,c,6.03129239087463
17299,2016,25,0,3,d,26.298992262683
17300,2016,25,0,3,h,3.62303783197416
17301,2016,25,0,3,n,58.6932128779814
17302,2016,25,0,3,o,15.2593828687853
17303,2016,25,0,3,t,84.9922051406645
17304,2016,25,0,3,v,0
17305,2016,25,0,4,a,17.1666905121393
17306,2016,25,0,4,c,4.50945900020375
17307,2016,25,0,4,d,23.2134650805943
17308,2016,25,0,4,h,3.43333810242785
17309,2016,25,0,4,n,36.17815970618
17310,2016,25,0,4,o,11.0686720914092
17311,2016,25,0,4,t,59.3916247867743
17312,2016,25,0,4,v,0
17313,2016,25,0,5,a,36.7030433531436
17314,2016,25,0,5,c,6.0614164904388
17315,2016,25,0,5,d,49.4685537542129
17316,2016,25,0,5,h,5.38352386914063
17317,2016,25,0,5,n,69.263898676147
17318,2016,25,0,5,o,21.115914963424
17319,2016,25,0,5,t,118.73245243036
17320,2016,25,0,5,v,0
17321,2016,25,1,1,a,42.5760046309736
17322,2016,25,1,1,c,6.35369783812628
17323,2016,25,1,1,d,99.9150130622995
17324,2016,25,1,1,h,6.61843524804821
17325,2016,25,1,1,n,78.3778461257097
17326,2016,25,1,1,o,22.8297084085616
17327,2016,25,1,1,t,178.292859188009
17328,2016,25,1,1,v,0
17329,2016,25,1,2,a,138.026985095781
17330,2016,25,1,2,c,6.62013977751409
17331,2016,25,1,2,d,44.5834192096303
17332,2016,25,1,2,h,12.6544264773721
17333,2016,25,1,2,n,197.901169632235
17334,2016,25,1,2,o,40.5996182815687
17335,2016,25,1,2,t,242.484588841866
17336,2016,25,1,2,v,0
17337,2016,25,1,3,a,52.6289877747297
17338,2016,25,1,3,c,6.63357021306388
17339,2016,25,1,3,d,39.7214987456958
17340,2016,25,1,3,h,4.91523576028227
17341,2016,25,1,3,n,82.2802474017984
17342,2016,25,1,3,o,18.1024536537225
17343,2016,25,1,3,t,122.001746147494
17344,2016,25,1,3,v,0
17345,2016,25,1,4,a,25.9324131454683
17346,2016,25,1,4,c,4.97478946055923
17347,2016,25,1,4,d,35.3527591452507
17348,2016,25,1,4,h,5.08063604482645
17349,2016,25,1,4,n,50.7005138639973
17350,2016,25,1,4,o,14.7126752131433
17351,2016,25,1,4,t,86.053273009248
17352,2016,25,1,4,v,0
17353,2016,25,1,5,a,57.465918183737
17354,2016,25,1,5,c,6.34094767691866
17355,2016,25,1,5,d,73.4737874553041
17356,2016,25,1,5,h,7.01478135375743
17357,2016,25,1,5,n,94.5872426629188
17358,2016,25,1,5,o,23.7655954485058
17359,2016,25,1,5,t,168.061030118223
17360,2016,25,1,5,v,0
17361,2016,25,2,1,a,14.6765231669882
17362,2016,25,2,1,c,5.78068746183341
17363,2016,25,2,1,d,34.31480307205
17364,2016,25,2,1,h,3.35601022089773
17365,2016,25,2,1,n,41.058938444189
17366,2016,25,2,1,o,17.2457175944697
17367,2016,25,2,1,t,75.373741516239
17368,2016,25,2,1,v,0
17369,2016,25,2,2,a,24.1004450665283
17370,2016,25,2,2,c,7.2767044282996
17371,2016,25,2,2,d,13.7966315960561
17372,2016,25,2,2,h,7.91705441798997
17373,2016,25,2,2,n,76.0852215023007
17374,2016,25,2,2,o,36.7910175894828
17375,2016,25,2,2,t,89.8818530983567
17376,2016,25,2,2,v,0
17377,2016,25,2,3,a,12.2387182079886
17378,2016,25,2,3,c,5.34302250124876
17379,2016,25,2,3,d,10.9600461564077
17380,2016,25,2,3,h,2.14634237229651
17381,2016,25,2,3,n,31.7384669945973
17382,2016,25,2,3,o,12.0103839130635
17383,2016,25,2,3,t,42.698513151005
17384,2016,25,2,3,v,0
17385,2016,25,2,4,a,8.94019012804339
17386,2016,25,2,4,c,4.0727532805531
17387,2016,25,2,4,d,11.8209180581907
17388,2016,25,2,4,h,1.88737347147583
17389,2016,25,2,4,n,22.5491462118428
17390,2016,25,2,4,o,7.64882933177045
17391,2016,25,2,4,t,34.3700642700335
17392,2016,25,2,4,v,0
17393,2016,25,2,5,a,15.1320617028394
17394,2016,25,2,5,c,5.77100573839013
17395,2016,25,2,5,d,24.5290181695493
17396,2016,25,2,5,h,3.68877660727581
17397,2016,25,2,5,n,42.9549509547981
17398,2016,25,2,5,o,18.3631069062927
17399,2016,25,2,5,t,67.4839691243474
17400,2016,25,2,5,v,0
17401,2016,30,0,1,a,28.06420083673
17402,2016,30,0,1,c,11.6684151990911
17403,2016,30,0,1,d,76.8704489835886
17404,2016,30,0,1,h,9.54393654574723
17405,2016,30,0,1,n,77.8353839444585
17406,2016,30,0,1,o,28.5588313628902
17407,2016,30,0,1,t,154.705832928047
17408,2016,30,0,1,v,0
17409,2016,30,0,2,a,69.4021383581059
17410,2016,30,0,2,c,13.3811317122103
17411,2016,30,0,2,d,32.5540965535863
17412,2016,30,0,2,h,22.1354542005469
17413,2016,30,0,2,n,161.472313273464
17414,2016,30,0,2,o,56.5535890026004
17415,2016,30,0,2,t,194.02640982705
17416,2016,30,0,2,v,0
17417,2016,30,0,3,a,29.6522346176944
17418,2016,30,0,3,c,9.55285243205235
17419,2016,30,0,3,d,28.6811408716465
17420,2016,30,0,3,h,6.02981465569261
17421,2016,30,0,3,n,66.3279612126188
17422,2016,30,0,3,o,21.0930595071794
17423,2016,30,0,3,t,95.0091020842653
17424,2016,30,0,3,v,0
17425,2016,30,0,4,a,15.3419947589266
17426,2016,30,0,4,c,7.33522981739927
17427,2016,30,0,4,d,24.2785775646314
17428,2016,30,0,4,h,5.1656548009854
17429,2016,30,0,4,n,45.1994795086223
17430,2016,30,0,4,o,17.3566001313109
17431,2016,30,0,4,t,69.4780570732536
17432,2016,30,0,4,v,0
17433,2016,30,0,5,a,32.9761570679614
17434,2016,30,0,5,c,11.0872881366008
17435,2016,30,0,5,d,56.2106154157341
17436,2016,30,0,5,h,10.1794760988159
17437,2016,30,0,5,n,84.154636720949
17438,2016,30,0,5,o,29.9117154175709
17439,2016,30,0,5,t,140.365252136683
17440,2016,30,0,5,v,0
17441,2016,30,1,1,a,40.6193421770499
17442,2016,30,1,1,c,10.9847016941489
17443,2016,30,1,1,d,110.376206950112
17444,2016,30,1,1,h,12.8609208156313
17445,2016,30,1,1,n,95.5909588303964
17446,2016,30,1,1,o,31.1259941435664
17447,2016,30,1,1,t,205.967165780509
17448,2016,30,1,1,v,0
17449,2016,30,1,2,a,122.294831419684
17450,2016,30,1,2,c,11.1239931404345
17451,2016,30,1,2,d,48.5724669423943
17452,2016,30,1,2,h,28.8118331649764
17453,2016,30,1,2,n,225.519960312909
17454,2016,30,1,2,o,63.2893025878139
17455,2016,30,1,2,t,274.092427255303
17456,2016,30,1,2,v,0
17457,2016,30,1,3,a,45.7478045615557
17458,2016,30,1,3,c,7.73324711486887
17459,2016,30,1,3,d,43.7927701785833
17460,2016,30,1,3,h,8.25458961699486
17461,2016,30,1,3,n,86.8035266039776
17462,2016,30,1,3,o,25.0678853105581
17463,2016,30,1,3,t,130.596296782561
17464,2016,30,1,3,v,0
17465,2016,30,1,4,a,23.1071667201515
17466,2016,30,1,4,c,6.91055453312941
17467,2016,30,1,4,d,34.9846823239677
17468,2016,30,1,4,h,7.99032867893088
17469,2016,30,1,4,n,57.8758942149588
17470,2016,30,1,4,o,19.8678442827471
17471,2016,30,1,4,t,92.8605765389265
17472,2016,30,1,4,v,0
17473,2016,30,1,5,a,51.0487596489488
17474,2016,30,1,5,c,9.97146328510884
17475,2016,30,1,5,d,81.7330051255521
17476,2016,30,1,5,h,13.5916176946842
17477,2016,30,1,5,n,107.770622030878
17478,2016,30,1,5,o,33.1587814021358
17479,2016,30,1,5,t,189.50362715643
17480,2016,30,1,5,v,0
17481,2016,30,2,1,a,15.2218685762238
17482,2016,30,2,1,c,12.3677682181819
17483,2016,30,2,1,d,42.5982679875574
17484,2016,30,2,1,h,6.15107835784907
17485,2016,30,2,1,n,59.6736615089465
17486,2016,30,2,1,o,25.9329463566917
17487,2016,30,2,1,t,102.271929496504
17488,2016,30,2,1,v,0
17489,2016,30,2,2,a,20.2324067661793
17490,2016,30,2,2,c,15.4793969226959
17491,2016,30,2,2,d,17.6632122561883
17492,2016,30,2,2,h,15.9290059619443
17493,2016,30,2,2,n,101.932792183894
17494,2016,30,2,2,o,50.2919825330742
17495,2016,30,2,2,t,119.596004440082
17496,2016,30,2,2,v,0
17497,2016,30,2,3,a,12.2281183700671
17498,2016,30,2,3,c,11.5226500025632
17499,2016,30,2,3,d,12.3221808190676
17500,2016,30,2,3,h,3.62140428651986
17501,2016,30,2,3,n,44.1623198057422
17502,2016,30,2,3,o,16.7901471465921
17503,2016,30,2,3,t,56.4845006248098
17504,2016,30,2,3,v,0
17505,2016,30,2,4,a,8.21991012766214
17506,2016,30,2,4,c,7.72473481876683
17507,2016,30,2,4,d,14.459119019743
17508,2016,30,2,4,h,2.57491160625561
17509,2016,30,2,4,n,33.572885943102
17510,2016,30,2,4,o,15.0533293904174
17511,2016,30,2,4,t,48.032004962845
17512,2016,30,2,4,v,0
17513,2016,30,2,5,a,14.699625389408
17514,2016,30,2,5,c,12.2157038229759
17515,2016,30,2,5,d,30.4002340966319
17516,2016,30,2,5,h,6.72883230309597
17517,2016,30,2,5,n,60.2721714421943
17518,2016,30,2,5,o,26.6280099267145
17519,2016,30,2,5,t,90.6724055388263
17520,2016,30,2,5,v,0
17521,2016,35,0,1,a,26.7892080287392
17522,2016,35,0,1,c,19.8454317091073
17523,2016,35,0,1,d,79.6961940626548
17524,2016,35,0,1,h,18.3155911490904
17525,2016,35,0,1,n,106.621387918951
17526,2016,35,0,1,o,41.6711570320141
17527,2016,35,0,1,t,186.317581981606
17528,2016,35,0,1,v,0
17529,2016,35,0,2,a,61.4238841380758
17530,2016,35,0,2,c,25.1777809477893
17531,2016,35,0,2,d,35.751034463785
17532,2016,35,0,2,h,40.0652047947265
17533,2016,35,0,2,n,207.82277897494
17534,2016,35,0,2,o,81.1559090943489
17535,2016,35,0,2,t,243.573813438725
17536,2016,35,0,2,v,0
17537,2016,35,0,3,a,23.9986143408763
17538,2016,35,0,3,c,16.3236951651951
17539,2016,35,0,3,d,32.5778291294021
17540,2016,35,0,3,h,9.06614319544216
17541,2016,35,0,3,n,77.1201848287484
17542,2016,35,0,3,o,27.7317321272349
17543,2016,35,0,3,t,109.698013958151
17544,2016,35,0,3,v,0
17545,2016,35,0,4,a,14.9263886836119
17546,2016,35,0,4,c,17.5173844551068
17547,2016,35,0,4,d,24.5018078391366
17548,2016,35,0,4,h,10.7582650512071
17549,2016,35,0,4,n,66.4646741383475
17550,2016,35,0,4,o,23.2626359484216
17551,2016,35,0,4,t,90.966481977484
17552,2016,35,0,4,v,0
17553,2016,35,0,5,a,29.9246438575735
17554,2016,35,0,5,c,19.6403140005596
17555,2016,35,0,5,d,59.1240176265001
17556,2016,35,0,5,h,18.7119682870915
17557,2016,35,0,5,n,110.85995061665
17558,2016,35,0,5,o,42.5830244714251
17559,2016,35,0,5,t,169.98396824315
17560,2016,35,0,5,v,0
17561,2016,35,1,1,a,38.8044993951787
17562,2016,35,1,1,c,17.2296019449947
17563,2016,35,1,1,d,110.586086384003
17564,2016,35,1,1,h,24.2022854300659
17565,2016,35,1,1,n,127.697792714516
17566,2016,35,1,1,o,47.4614059442767
17567,2016,35,1,1,t,238.283879098519
17568,2016,35,1,1,v,0
17569,2016,35,1,2,a,107.384638163872
17570,2016,35,1,2,c,20.1159245585527
17571,2016,35,1,2,d,49.8037388698739
17572,2016,35,1,2,h,54.0662210254036
17573,2016,35,1,2,n,271.901493289582
17574,2016,35,1,2,o,90.3347095417533
17575,2016,35,1,2,t,321.705232159456
17576,2016,35,1,2,v,0
17577,2016,35,1,3,a,38.4327190667216
17578,2016,35,1,3,c,11.9489196170318
17579,2016,35,1,3,d,48.4198757615541
17580,2016,35,1,3,h,13.1081431619677
17581,2016,35,1,3,n,97.1518501698218
17582,2016,35,1,3,o,33.6620683241007
17583,2016,35,1,3,t,145.571725931376
17584,2016,35,1,3,v,0
17585,2016,35,1,4,a,23.6452128952871
17586,2016,35,1,4,c,14.4498523248976
17587,2016,35,1,4,d,36.9008625487056
17588,2016,35,1,4,h,17.4353590035955
17589,2016,35,1,4,n,84.1912883392797
17590,2016,35,1,4,o,28.6608641154995
17591,2016,35,1,4,t,121.092150887985
17592,2016,35,1,4,v,0
17593,2016,35,1,5,a,46.3545784156357
17594,2016,35,1,5,c,16.2337596493091
17595,2016,35,1,5,d,83.3126974982685
17596,2016,35,1,5,h,25.108729975136
17597,2016,35,1,5,n,136.185888503603
17598,2016,35,1,5,o,48.4888204635222
17599,2016,35,1,5,t,219.498586001871
17600,2016,35,1,5,v,0
17601,2016,35,2,1,a,14.5492573170325
17602,2016,35,2,1,c,22.5101716980503
17603,2016,35,2,1,d,48.2287291487953
17604,2016,35,2,1,h,12.3188287189025
17605,2016,35,2,1,n,85.1509010193779
17606,2016,35,2,1,o,35.7726432853925
17607,2016,35,2,1,t,133.379630168173
17608,2016,35,2,1,v,0
17609,2016,35,2,2,a,20.1926526651752
17610,2016,35,2,2,c,29.7187545869522
17611,2016,35,2,2,d,23.1444025564301
17612,2016,35,2,2,h,27.5049421685111
17613,2016,35,2,2,n,150.337988779594
17614,2016,35,2,2,o,72.9216393589551
17615,2016,35,2,2,t,173.482391336024
17616,2016,35,2,2,v,0
17617,2016,35,2,3,a,8.35801928277179
17618,2016,35,2,3,c,21.0641410825925
17619,2016,35,2,3,d,15.4116078104289
17620,2016,35,2,3,h,4.68628826837494
17621,2016,35,2,3,n,55.4141509672789
17622,2016,35,2,3,o,21.3057023335397
17623,2016,35,2,3,t,70.8257587777078
17624,2016,35,2,3,v,0
17625,2016,35,2,4,a,7.14285409686392
17626,2016,35,2,4,c,20.2558549015544
17627,2016,35,2,4,d,13.4328300926098
17628,2016,35,2,4,h,4.7974393187892
17629,2016,35,2,4,n,50.639637253886
17630,2016,35,2,4,o,18.4434889366785
17631,2016,35,2,4,t,64.0724673464958
17632,2016,35,2,4,v,0
17633,2016,35,2,5,a,13.4501971155922
17634,2016,35,2,5,c,23.0560974314074
17635,2016,35,2,5,d,34.8698054810996
17636,2016,35,2,5,h,12.2978764123845
17637,2016,35,2,5,n,85.4653993824452
17638,2016,35,2,5,o,36.6612284230611
17639,2016,35,2,5,t,120.335204863545
17640,2016,35,2,5,v,0
17641,2016,40,0,1,a,27.2420204246384
17642,2016,40,0,1,c,34.9764561888888
17643,2016,40,0,1,d,74.0259245596169
17644,2016,40,0,1,h,32.8927889042848
17645,2016,40,0,1,n,153.093809462226
17646,2016,40,0,1,o,57.9825439444144
17647,2016,40,0,1,t,227.119734021843
17648,2016,40,0,1,v,0
17649,2016,40,0,2,a,48.0790313014324
17650,2016,40,0,2,c,43.476913908377
17651,2016,40,0,2,d,38.5754718068302
17652,2016,40,0,2,h,64.7663837998284
17653,2016,40,0,2,n,272.235822372936
17654,2016,40,0,2,o,115.913493363298
17655,2016,40,0,2,t,310.811294179766
17656,2016,40,0,2,v,0
17657,2016,40,0,3,a,22.3942045220551
17658,2016,40,0,3,c,27.6499872160068
17659,2016,40,0,3,d,32.6264771097969
17660,2016,40,0,3,h,17.1638120826636
17661,2016,40,0,3,n,108.060923408012
17662,2016,40,0,3,o,40.8529195872865
17663,2016,40,0,3,t,140.687400517809
17664,2016,40,0,3,v,0
17665,2016,40,0,4,a,15.9193111702437
17666,2016,40,0,4,c,28.1202430890436
17667,2016,40,0,4,d,23.9370664311693
17668,2016,40,0,4,h,18.8242949604341
17669,2016,40,0,4,n,93.4242786925249
17670,2016,40,0,4,o,30.5604294728035
17671,2016,40,0,4,t,117.361345123694
17672,2016,40,0,4,v,0
17673,2016,40,0,5,a,28.0977094495188
17674,2016,40,0,5,c,34.0793506922429
17675,2016,40,0,5,d,56.8205904336032
17676,2016,40,0,5,h,32.8440117399412
17677,2016,40,0,5,n,155.012532338623
17678,2016,40,0,5,o,59.9914604569202
17679,2016,40,0,5,t,211.833122772226
17680,2016,40,0,5,v,0
17681,2016,40,1,1,a,39.6942901138033
17682,2016,40,1,1,c,31.5334855226644
17683,2016,40,1,1,d,99.2613345039365
17684,2016,40,1,1,h,45.4307552657336
17685,2016,40,1,1,n,180.288904774952
17686,2016,40,1,1,o,63.6303738727505
17687,2016,40,1,1,t,279.550239278888
17688,2016,40,1,1,v,0
17689,2016,40,1,2,a,85.7022256147132
17690,2016,40,1,2,c,35.2420367013774
17691,2016,40,1,2,d,56.4673542601615
17692,2016,40,1,2,h,90.1074802023854
17693,2016,40,1,2,n,345.131673059626
17694,2016,40,1,2,o,134.079930541149
17695,2016,40,1,2,t,401.599027319787
17696,2016,40,1,2,v,0
17697,2016,40,1,3,a,35.2002063204105
17698,2016,40,1,3,c,22.4959949094777
17699,2016,40,1,3,d,50.9172741924339
17700,2016,40,1,3,h,25.1573514501079
17701,2016,40,1,3,n,133.971683969836
17702,2016,40,1,3,o,51.11813128984
17703,2016,40,1,3,t,184.88895816227
17704,2016,40,1,3,v,0
17705,2016,40,1,4,a,23.6032014701145
17706,2016,40,1,4,c,24.4548633788299
17707,2016,40,1,4,d,33.9448103616594
17708,2016,40,1,4,h,28.8348389093666
17709,2016,40,1,4,n,116.55601550706
17710,2016,40,1,4,o,39.663111748749
17711,2016,40,1,4,t,150.500825868719
17712,2016,40,1,4,v,0
17713,2016,40,1,5,a,43.2496186724472
17714,2016,40,1,5,c,29.5992728257121
17715,2016,40,1,5,d,78.7566482678689
17716,2016,40,1,5,h,45.6086887818534
17717,2016,40,1,5,n,186.457272108837
17718,2016,40,1,5,o,67.9996918288243
17719,2016,40,1,5,t,265.213920376706
17720,2016,40,1,5,v,0
17721,2016,40,2,1,a,14.6773439175588
17722,2016,40,2,1,c,38.4505066009287
17723,2016,40,2,1,d,48.5627142061013
17724,2016,40,2,1,h,20.2416421398258
17725,2016,40,2,1,n,125.653223632246
17726,2016,40,2,1,o,52.2837309739331
17727,2016,40,2,1,t,174.215937838348
17728,2016,40,2,1,v,0
17729,2016,40,2,2,a,15.0964720738438
17730,2016,40,2,2,c,50.6960597084429
17731,2016,40,2,2,d,22.890464632898
17732,2016,40,2,2,h,42.5509864034853
17733,2016,40,2,2,n,208.331314619044
17734,2016,40,2,2,o,99.9877964332724
17735,2016,40,2,2,t,231.221779251942
17736,2016,40,2,2,v,0
17737,2016,40,2,3,a,9.29609840182092
17738,2016,40,2,3,c,32.9215418539625
17739,2016,40,2,3,d,13.9184677728921
17740,2016,40,2,3,h,8.98794044374951
17741,2016,40,2,3,n,81.559139569567
17742,2016,40,2,3,o,30.3535588700341
17743,2016,40,2,3,t,95.4776073424591
17744,2016,40,2,3,v,0
17745,2016,40,2,4,a,8.89622728793174
17746,2016,40,2,4,c,31.4704040310585
17747,2016,40,2,4,d,14.7899778661865
17748,2016,40,2,4,h,9.67464717562576
17749,2016,40,2,4,n,72.2818467144453
17750,2016,40,2,4,o,22.2405682198293
17751,2016,40,2,4,t,87.0718245806318
17752,2016,40,2,4,v,0
17753,2016,40,2,5,a,13.1806838110971
17754,2016,40,2,5,c,38.4899787796946
17755,2016,40,2,5,d,35.2245834680598
17756,2016,40,2,5,h,20.2772116160175
17757,2016,40,2,5,n,124.055246200981
17758,2016,40,2,5,o,52.1073719941714
17759,2016,40,2,5,t,159.27982966904
17760,2016,40,2,5,v,0
17761,2016,45,0,1,a,29.0251187288394
17762,2016,45,0,1,c,69.0084659024638
17763,2016,45,0,1,d,80.7335402846026
17764,2016,45,0,1,h,58.8017464762854
17765,2016,45,0,1,n,248.964202021268
17766,2016,45,0,1,o,92.1288709136793
17767,2016,45,0,1,t,329.69774230587
17768,2016,45,0,1,v,0
17769,2016,45,0,2,a,42.0980524200398
17770,2016,45,0,2,c,83.0950223879425
17771,2016,45,0,2,d,47.3098426934884
17772,2016,45,0,2,h,107.759269315812
17773,2016,45,0,2,n,401.124337313526
17774,2016,45,0,2,o,168.171993189732
17775,2016,45,0,2,t,448.434180007015
17776,2016,45,0,2,v,0
17777,2016,45,0,3,a,22.6310155944409
17778,2016,45,0,3,c,46.2533773037822
17779,2016,45,0,3,d,41.0417291568771
17780,2016,45,0,3,h,30.3918394653755
17781,2016,45,0,3,n,167.055982448075
17782,2016,45,0,3,o,67.7797500844768
17783,2016,45,0,3,t,208.097711604953
17784,2016,45,0,3,v,0
17785,2016,45,0,4,a,17.4276773570363
17786,2016,45,0,4,c,49.0509900885313
17787,2016,45,0,4,d,27.7575370268433
17788,2016,45,0,4,h,27.7575370268433
17789,2016,45,0,4,n,145.441889215994
17790,2016,45,0,4,o,51.2056847435831
17791,2016,45,0,4,t,173.199426242837
17792,2016,45,0,4,v,0
17793,2016,45,0,5,a,28.7732927733705
17794,2016,45,0,5,c,65.4896623729562
17795,2016,45,0,5,d,65.652548146232
17796,2016,45,0,5,h,58.040033624606
17797,2016,45,0,5,n,247.1456256398
17798,2016,45,0,5,o,94.8426368688671
17799,2016,45,0,5,t,312.798173786032
17800,2016,45,0,5,v,0
17801,2016,45,1,1,a,41.953287340168
17802,2016,45,1,1,c,63.5669823913779
17803,2016,45,1,1,d,106.441307872933
17804,2016,45,1,1,h,83.2311467099857
17805,2016,45,1,1,n,294.993166050497
17806,2016,45,1,1,o,106.241749608966
17807,2016,45,1,1,t,401.43447392343
17808,2016,45,1,1,v,0
17809,2016,45,1,2,a,67.6364679514562
17810,2016,45,1,2,c,73.0505239707722
17811,2016,45,1,2,d,66.8518221515553
17812,2016,45,1,2,h,149.004237401178
17813,2016,45,1,2,n,484.597246018786
17814,2016,45,1,2,o,194.906016695379
17815,2016,45,1,2,t,551.449068170341
17816,2016,45,1,2,v,0
17817,2016,45,1,3,a,35.2357970561726
17818,2016,45,1,3,c,39.7244336238379
17819,2016,45,1,3,d,63.1214517327933
17820,2016,45,1,3,h,45.9524168614735
17821,2016,45,1,3,n,204.794043399729
17822,2016,45,1,3,o,83.8813958582453
17823,2016,45,1,3,t,267.915495132522
17824,2016,45,1,3,v,0
17825,2016,45,1,4,a,26.5864997722291
17826,2016,45,1,4,c,43.2526638085518
17827,2016,45,1,4,d,38.0940892258805
17828,2016,45,1,4,h,44.1785618105697
17829,2016,45,1,4,n,176.97878952857
17830,2016,45,1,4,o,62.9610641372191
17831,2016,45,1,4,t,215.07287875445
17832,2016,45,1,4,v,0
17833,2016,45,1,5,a,42.8385380833732
17834,2016,45,1,5,c,59.1353869970977
17835,2016,45,1,5,d,89.075884228967
17836,2016,45,1,5,h,82.0555541859187
17837,2016,45,1,5,n,294.185720052206
17838,2016,45,1,5,o,110.156240785817
17839,2016,45,1,5,t,383.261604281173
17840,2016,45,1,5,v,0
17841,2016,45,2,1,a,16.120034064145
17842,2016,45,2,1,c,74.4402333494452
17843,2016,45,2,1,d,55.0716753103965
17844,2016,45,2,1,h,34.4159662624236
17845,2016,45,2,1,n,203.017425205187
17846,2016,45,2,1,o,78.0411915291734
17847,2016,45,2,1,t,258.089100515584
17848,2016,45,2,1,v,0
17849,2016,45,2,2,a,19.6533941204768
17850,2016,45,2,2,c,91.922717061739
17851,2016,45,2,2,d,30.1352043180645
17852,2016,45,2,2,h,71.5107708874893
17853,2016,45,2,2,n,327.763446507461
17854,2016,45,2,2,o,144.676564437756
17855,2016,45,2,2,t,357.898650825525
17856,2016,45,2,2,v,0
17857,2016,45,2,3,a,9.78107214964972
17858,2016,45,2,3,c,52.9093084118479
17859,2016,45,2,3,d,18.532557757231
17860,2016,45,2,3,h,14.5286100936317
17861,2016,45,2,3,n,128.583919253875
17862,2016,45,2,3,o,51.3649285987453
17863,2016,45,2,3,t,147.116477011106
17864,2016,45,2,3,v,0
17865,2016,45,2,4,a,9.00323264718156
17866,2016,45,2,4,c,54.3843918012184
17867,2016,45,2,4,d,18.2497959064491
17868,2016,45,2,4,h,12.6531918284714
17869,2016,45,2,4,n,116.433697883145
17870,2016,45,2,4,o,40.392881606274
17871,2016,45,2,4,t,134.683493789594
17872,2016,45,2,4,v,0
17873,2016,45,2,5,a,15.0004168257419
17874,2016,45,2,5,c,71.7118536365903
17875,2016,45,2,5,d,42.7161048040248
17876,2016,45,2,5,h,34.5237153366158
17877,2016,45,2,5,n,201.083337309424
17878,2016,45,2,5,o,79.8473515104756
17879,2016,45,2,5,t,243.799442113448
17880,2016,45,2,5,v,0
17881,2016,50,0,1,a,32.1421006592348
17882,2016,50,0,1,c,130.612873500643
17883,2016,50,0,1,d,90.4575447581667
17884,2016,50,0,1,h,99.822319016407
17885,2016,50,0,1,n,414.76002035305
17886,2016,50,0,1,o,152.182727176766
17887,2016,50,0,1,t,505.217565111217
17888,2016,50,0,1,v,0
17889,2016,50,0,2,a,43.0319015567794
17890,2016,50,0,2,c,163.485365997798
17891,2016,50,0,2,d,59.3123043124277
17892,2016,50,0,2,h,170.729069426522
17893,2016,50,0,2,n,637.08730254812
17894,2016,50,0,2,o,259.84096556702
17895,2016,50,0,2,t,696.399606860547
17896,2016,50,0,2,v,0
17897,2016,50,0,3,a,26.091505939232
17898,2016,50,0,3,c,85.2966762062796
17899,2016,50,0,3,d,54.0835042863835
17900,2016,50,0,3,h,58.2066064594967
17901,2016,50,0,3,n,281.11181769343
17902,2016,50,0,3,o,111.517029088421
17903,2016,50,0,3,t,335.195321979813
17904,2016,50,0,3,v,0
17905,2016,50,0,4,a,18.6066801784666
17906,2016,50,0,4,c,84.6128594976984
17907,2016,50,0,4,d,35.4477629677356
17908,2016,50,0,4,h,42.6459677083103
17909,2016,50,0,4,n,231.089535209204
17910,2016,50,0,4,o,85.2240278247283
17911,2016,50,0,4,t,266.537298176939
17912,2016,50,0,4,v,0
17913,2016,50,0,5,a,31.7616209089526
17914,2016,50,0,5,c,125.291823849622
17915,2016,50,0,5,d,77.6607863809086
17916,2016,50,0,5,h,99.1086537933826
17917,2016,50,0,5,n,411.779912576378
17918,2016,50,0,5,o,155.617814024421
17919,2016,50,0,5,t,489.440698957286
17920,2016,50,0,5,v,0
17921,2016,50,1,1,a,46.6261183328345
17922,2016,50,1,1,c,134.933997663446
17923,2016,50,1,1,d,117.863534908889
17924,2016,50,1,1,h,142.640565800212
17925,2016,50,1,1,n,501.14790575392
17926,2016,50,1,1,o,176.947223957428
17927,2016,50,1,1,t,619.011440662809
17928,2016,50,1,1,v,0
17929,2016,50,1,2,a,68.8517471535624
17930,2016,50,1,2,c,159.600354544092
17931,2016,50,1,2,d,86.4309166395783
17932,2016,50,1,2,h,230.302540590919
17933,2016,50,1,2,n,762.072417542901
17934,2016,50,1,2,o,303.317775254327
17935,2016,50,1,2,t,848.503334182479
17936,2016,50,1,2,v,0
17937,2016,50,1,3,a,40.2034267869434
17938,2016,50,1,3,c,85.575865589351
17939,2016,50,1,3,d,81.4917079475027
17940,2016,50,1,3,h,85.7034955156587
17941,2016,50,1,3,n,350.918482383177
17942,2016,50,1,3,o,139.435694491224
17943,2016,50,1,3,t,432.41019033068
17944,2016,50,1,3,v,0
17945,2016,50,1,4,a,29.6635048000811
17946,2016,50,1,4,c,84.1683682997376
17947,2016,50,1,4,d,48.8059635626951
17948,2016,50,1,4,h,71.7476889499499
17949,2016,50,1,4,n,291.666776260896
17950,2016,50,1,4,o,106.087214211128
17951,2016,50,1,4,t,340.472739823591
17952,2016,50,1,4,v,0
