year,race,sex,age,edclass,non_inst,inst,inst_rate
2002,1,1,30-34,4,2282000,6190.333333333333,0.0027053402171818165
2002,1,1,35-39,1,447000,31976,0.06675908605024052
2002,1,1,35-39,2,2519000,55893.333333333336,0.02170704805894872
2002,1,1,35-39,3,1970000,28844.333333333332,0.014430505093526542
2002,1,1,35-39,4,2403000,7409.333333333333,0.003073890077867825
2002,1,1,40-44,1,541666.666666667,28520.333333333332,0.05001926268633503
2002,1,1,40-44,2,2906333.3333333298,46862,0.015868235829529752
2002,1,1,40-44,3,2078000,25033.333333333332,0.011903441061324118
2002,1,1,40-44,4,2556000,6519.333333333333,0.0025441108867081067
2002,1,1,45-49,1,485000,17754,0.03531349327901916
2002,1,1,45-49,2,2629000,31794.333333333332,0.011949188606961102
2002,1,1,45-49,3,2121000,18558.666666666668,0.008674062999908394
2002,1,1,45-49,4,2509000,6345.666666666667,0.0025227811631456354
2002,1,1,50-54,1,446000,12816,0.02793276607616125
2002,1,1,50-54,2,1994000,19899.666666666668,0.009881160911856085
2002,1,1,50-54,3,2016000,13188,0.006499151384691808
2002,1,1,50-54,4,2569000,5754.666666666667,0.002235034949608144
2002,1,1,55-59,1,524333.333333333,11646.666666666666,0.021729666529845655
2002,1,1,55-59,2,1719666.66666667,14991,0.008642050986813327
2002,1,1,55-59,3,1363000,8457,0.006166434674947884
2002,1,1,55-59,4,2024000,5357.333333333333,0.0026399162164967827
2002,1,1,60-64,1,529333.333333333,10773.333333333334,0.01994667719956553
2002,1,1,60-64,2,1446666.66666667,13916,0.009527704468627567
2002,1,1,60-64,3,943000,6628.666666666667,0.006980272288887657
2002,1,1,60-64,4,1342000,3666.6666666666665,0.0027247956403269754
2002,1,1,65-69,1,669000,12974,0.019024185672767584
2002,1,1,65-69,2,1247000,12794.333333333334,0.01015589052498781
2002,1,1,65-69,3,687000,5496.666666666667,0.007937462996211776
2002,1,1,65-69,4,913000,5104,0.005559283044186715
2002,1,2,25-29,1,296666.66666666704,4943.666666666667,0.016390906147114744
2002,1,2,25-29,2,1427333.33333333,6410.333333333333,0.004471045614615919
2002,1,2,25-29,3,1718000,6738.333333333333,0.003906872829984838
2002,1,2,25-29,4,2219000,3769.333333333333,0.0016957824983489063
2002,1,2,30-34,1,273000,5876.666666666667,0.021072636649414913
2002,1,2,30-34,2,1704000,7368.333333333333,0.004305521605031452
2002,1,2,30-34,3,2012000,4632.333333333333,0.0022970639004267343
2002,1,2,30-34,4,2527000,1998.3333333333333,7.901679123289259e-4
2002,1,2,35-39,1,357000,5957,0.01641241248963376
2002,1,2,35-39,2,2410000,8857.333333333334,0.0036617841041196864
2002,1,2,35-39,3,2263000,6005.333333333333,0.0026466810126493014
2002,1,2,35-39,4,2393000,2187.3333333333335,9.132201489598169e-4
2002,1,2,40-44,1,419000,5969.333333333333,0.014046503747721404
2002,1,2,40-44,2,2739000,8167.333333333333,0.0029730017659402373
2002,1,2,40-44,3,2557000,5272.666666666667,0.0020578085756681117
2002,1,2,40-44,4,2474000,1528.6666666666667,6.175111955883902e-4
2002,1,2,45-49,1,362666.66666666704,5404.666666666667,0.014683747896693923
2002,1,2,45-49,2,2595333.3333333298,6895.333333333333,0.00264977994503686
2002,1,2,45-49,3,2400000,4028.6666666666665,0.0016757980978041583
2002,1,2,45-49,4,2445000,2112,8.630581681590381e-4
2002,1,2,50-54,1,392000,5409.666666666667,0.013612317767811386
2002,1,2,50-54,2,2455000,6295,0.002557596712299826
2002,1,2,50-54,3,2069000,3411.3333333333335,0.001646069618740424
2002,1,2,50-54,4,2249000,2282,0.001013644670014685
2002,1,2,55-59,1,487000,6396,0.01296321818579802
2002,1,2,55-59,2,2216000,8123.333333333333,0.0036523753928514153
2002,1,2,55-59,3,1657000,4127.333333333333,0.0024846580093599085
2002,1,2,55-59,4,1495000,2450,0.001636114728371565
2002,1,2,60-64,1,554000,8101.333333333333,0.014412585156650282
2002,1,2,60-64,2,2030000,10299.333333333334,0.005047952114215921
2002,1,2,60-64,3,1122000,4163.333333333333,0.0036969178538341094
2002,1,2,60-64,4,909000,3018.6666666666665,0.003309873774513387
2002,1,2,65-69,1,704666.666666667,13914.333333333334,0.01936362544143712
2002,1,2,65-69,2,1799333.33333333,13914.333333333334,0.007673708114519395
2002,1,2,65-69,3,836000,5322.666666666667,0.006326546136876538
2002,1,2,65-69,4,640000,4158.333333333333,0.006455452205073804
2002,2,1,25-29,1,111000,59129,0.34755391497040483
2002,2,1,25-29,2,381000,62495.333333333336,0.1409154248898523
2002,2,1,25-29,3,345000,25623.333333333332,0.069135780262081
2002,2,1,25-29,4,184000,2623.3333333333335,0.01405683462232304
2002,2,1,30-34,1,113666.66666666699,49974.666666666664,0.3053914658888131
2002,2,1,30-34,2,431333.33333333296,57524.666666666664,0.11767152561002726
2002,2,1,30-34,3,345000,23521,0.06382539936665753
2002,2,1,30-34,4,214000,1877.6666666666667,0.008697827318867321
2002,2,1,35-39,1,119000,42553.666666666664,0.2634026670188028
2002,2,1,35-39,2,498000,55903.666666666664,0.10092669543621002
2002,2,1,35-39,3,361000,25249,0.06536974853009328
2002,2,1,35-39,4,191000,3045,0.015692236336932154
2002,2,1,40-44,1,145666.666666667,35081.666666666664,0.19409123182325297
2002,2,1,40-44,2,464333.33333333296,44439.333333333336,0.08734614936074928
2002,2,1,40-44,3,390000,19284.666666666668,0.0471179798249629
2002,2,1,40-44,4,205000,3135,0.0150623393470584
2002,2,1,45-49,1,153666.666666667,23344,0.13187905813585596
2002,2,1,45-49,2,385333.33333333296,24543.666666666668,0.05988056579575504
2002,2,1,45-49,3,320000,15154.333333333334,0.04521598507354324
2002,2,1,45-49,4,203000,2816.3333333333335,0.01368372124661308
2002,2,1,50-54,1,140000,12449.333333333334,0.08166210413077131
2002,2,1,50-54,2,364000,14092,0.037271351946087196
2002,2,1,50-54,3,235000,8220,0.0337965627826659
2002,2,1,50-54,4,163000,2026,0.012276853344321501
2002,2,1,55-59,1,156000,8320,0.05063291139240506
2002,2,1,55-59,2,226000,7738,0.033105442846263766
2002,2,1,55-59,3,148000,3624.666666666667,0.023905521089356615
2002,2,1,55-59,4,90000,929,0.010216762529006147
2002,2,1,60-64,1,126000,6204.666666666667,0.046932281765141935
2002,2,1,60-64,2,159000,4660.333333333333,0.028475643660345305
2002,2,1,60-64,3,76000,1728,0.022231370934540962
2002,2,1,60-64,4,53000,675.3333333333334,0.012581819085116689
2002,2,1,65-69,1,165333.333333333,7005.333333333333,0.04064864530304679
2002,2,1,65-69,2,134666.666666667,2741.3333333333335,0.019950318273559958
2002,2,1,65-69,3,89000,851,0.00947123571245729
2002,2,1,65-69,4,59000,460.6666666666667,0.007747418461503964
2002,2,2,25-29,1,116333.33333333301,5164.666666666667,0.042508244305804875
2002,2,2,25-29,2,465666.66666666704,4829.666666666667,0.010265046344675722
2002,2,2,25-29,3,467000,3646.6666666666665,0.00774820459792909
2002,2,2,25-29,4,233000,1054,0.00450323429635896
2002,2,2,30-34,1,123000,6148.333333333333,0.04760675708810283
2002,2,2,30-34,2,512000,4598.333333333333,0.008901177252475327
2002,2,2,30-34,3,439000,2662,0.006027233495297309
2002,2,2,30-34,4,296000,495.33333333333337,0.0016706277558050382
2002,2,2,35-39,1,143333.333333333,5126.333333333333,0.03453014174444694
2002,2,2,35-39,2,545666.666666667,5873,0.010648372827823197
2002,2,2,35-39,3,468000,3251.6666666666665,0.006900064013920374
2002,2,2,35-39,4,304000,652.6666666666666,0.002142330391549721
2002,2,2,40-44,1,167666.666666667,5319,0.030748212279630045
2002,2,2,40-44,2,514333.333333333,5802.666666666667,0.01115605662108885
2002,2,2,40-44,3,496000,3017.3333333333335,0.0060465501532344906
2002,2,2,40-44,4,291000,571.6666666666666,0.0019606386080037496
2002,2,2,45-49,1,164333.333333333,3352,0.019989822206672857
2002,2,2,45-49,2,480666.66666666704,3334.6666666666665,0.006889788182401695
2002,2,2,45-49,3,401000,2048.3333333333335,0.0050821034698071785
2002,2,2,45-49,4,247000,400.3333333333333,0.0016181600402047423
2002,2,2,50-54,1,156666.666666667,2289.6666666666665,0.014404375205769268
2002,2,2,50-54,2,404333.33333333296,2165.3333333333335,0.0053267907397810295
2002,2,2,50-54,3,313000,1079.6666666666667,0.0034375567133179586
2002,2,2,50-54,4,207000,705.3333333333334,0.00339583640927211
2002,2,2,55-59,1,179000,2225,0.012277555524899985
2002,2,2,55-59,2,274000,2329,0.00842835894893406
2002,2,2,55-59,3,203000,971,0.004760480656563923
2002,2,2,55-59,4,118000,252,0.0021310421811047593
2002,2,2,60-64,1,169666.666666667,2847.3333333333335,0.01650494066182065
2002,2,2,60-64,2,235333.333333333,2239.3333333333335,0.009425887938848198
2002,2,2,60-64,3,119000,847.6666666666667,0.007072867501244636
2002,2,2,60-64,4,87000,493,0.005634736493205171
2002,2,2,65-69,1,203666.666666667,3778.6666666666665,0.0182152406417112
2002,2,2,65-69,2,193333.333333333,2608,0.013310106426413372
2002,2,2,65-69,3,109000,897.3333333333334,0.008165196607742986
2002,2,2,65-69,4,71000,567,0.007922645912222113
2002,3,1,25-29,1,717000,32415.666666666668,0.04325458901980076
2002,3,1,25-29,2,669000,27811,0.03991182687988565
2002,3,1,25-29,3,387000,9591.666666666666,0.024185245109369417
2002,3,1,25-29,4,160000,1810,0.011185958840615537
2002,3,1,30-34,1,761000,26034,0.03307862176221103
2002,3,1,30-34,2,531000,23076,0.04164771619777792
2002,3,1,30-34,3,321000,7320.333333333333,0.022296314270311212
2002,3,1,30-34,4,180000,1284.3333333333333,0.007084635002473094
2002,3,1,35-39,1,638666.666666667,24040.333333333332,0.03627596107077988
2002,3,1,35-39,2,440333.33333333296,16108,0.035290406068980054
2002,3,1,35-39,3,301000,7469.666666666667,0.024215238883563917
2002,3,1,35-39,4,180000,1575.3333333333333,0.008675921472446698
2002,3,1,40-44,1,479000,17318.333333333332,0.03489359987373695
2002,3,1,40-44,2,400000,12145.333333333334,0.029468569339618066
2002,3,1,40-44,3,231000,5748.666666666667,0.02428172773940297
2002,3,1,40-44,4,168000,848.6666666666666,0.005026197028502841
2002,3,1,45-49,1,359000,10169.666666666666,0.027547405935301653
2002,3,1,45-49,2,284000,6874,0.02363222563721749
2002,3,1,45-49,3,145000,3914.3333333333335,0.02628580638084984
2002,3,1,45-49,4,140000,743,0.005279125782454545
2002,3,1,50-54,1,262333.33333333296,5472.333333333333,0.020433971399659235
2002,3,1,50-54,2,195666.666666667,3832.3333333333335,0.019209787183561457
2002,3,1,50-54,3,137000,2296,0.016482885366413968
2002,3,1,50-54,4,100000,520,0.005173099880620772
2002,3,1,55-59,1,229333.333333333,3389,0.014562418447162377
2002,3,1,55-59,2,130666.66666666699,2223,0.01672816296225687
2002,3,1,55-59,3,89000,1193.3333333333333,0.01323083746027053
2002,3,1,55-59,4,65000,676.6666666666666,0.010302999543216767
2002,3,1,60-64,1,205000,2140.3333333333335,0.010332769571675242
2002,3,1,60-64,2,105000,1415,0.01329699760372128
2002,3,1,60-64,3,55000,555,0.00999009990099901
2002,3,1,60-64,4,37000,294.3333333333333,0.007892173073657301
2002,3,1,65-69,1,157000,2387.6666666666665,0.014980247321520068
2002,3,1,65-69,2,83000,950.6666666666666,0.011324110985817065
2002,3,1,65-69,3,33000,209.33333333333331,0.006303448829646283
2002,3,1,65-69,4,29000,177,0.0060664221818555715
2002,3,2,25-29,1,522333.333333333,2810.3333333333335,0.005351551416723427
2002,3,2,25-29,2,535666.666666667,1947,0.003621559719773987
2002,3,2,25-29,3,391000,1429,0.003641423034485219
2002,3,2,25-29,4,156000,NA,NA
2002,3,2,30-34,1,551000,2197,0.003971460438144097
2002,3,2,30-34,2,549000,1736.3333333333333,0.0031527488350444766
2002,3,2,30-34,3,315000,703,0.0022267764322797057
2002,3,2,30-34,4,250000,408,0.001629340915625699
2002,3,2,35-39,1,500333.33333333296,2517.3333333333335,0.005006125078883596
2002,3,2,35-39,2,411666.66666666704,1610,0.003895695377592086
2002,3,2,35-39,3,302000,648,0.0021411012132906875
2002,3,2,35-39,4,183000,193.66666666666666,0.0010571690069343736
2002,3,2,40-44,1,420000,1665.3333333333333,0.003949419602907836
2002,3,2,40-44,2,385000,973.6666666666666,0.002522624600469289
2002,3,2,40-44,3,229000,767,0.0033381643142836002
2002,3,2,40-44,4,173000,NA,NA
2002,3,2,45-49,1,378333.33333333296,1072.6666666666667,0.0028272264188406817
2002,3,2,45-49,2,302666.66666666704,818.3333333333333,0.002696453970816786
2002,3,2,45-49,3,201000,470,0.0023328535265796395
2002,3,2,45-49,4,126000,157.33333333333334,0.00124711999830899
2002,3,2,50-54,1,316000,734.6666666666666,0.0023195019174829822
2002,3,2,50-54,2,223000,580.3333333333334,0.0025956367659051706
2002,3,2,50-54,3,153000,328,0.0021392048419075446
2002,3,2,50-54,4,73000,NA,NA
2002,3,2,55-59,1,276333.33333333296,696.6666666666666,0.0025147697601944465
2002,3,2,55-59,2,166666.666666667,413,0.002471874694507007
2002,3,2,55-59,3,85000,NA,NA
2002,3,2,55-59,4,60000,112.66666666666667,0.0018742583371225145
2002,3,2,60-64,1,236333.333333333,989.6666666666666,0.004170125384672653
2002,3,2,60-64,2,125666.66666666699,576.6666666666666,0.004567897974810539
2002,3,2,60-64,3,45000,186,0.004116319213915815
2002,3,2,60-64,4,30000,NA,NA
2002,3,2,65-69,1,203333.333333333,1151.3333333333333,0.005630414016372875
2002,3,2,65-69,2,118666.66666666699,822.6666666666666,0.006884854436100274
2002,3,2,65-69,3,29000,238.33333333333334,0.008151399418571511
2002,3,2,65-69,4,25000,155.66666666666666,0.00618813521141691
2003,1,1,25-29,1,335333.33333333296,33623.5,0.09113125699889923
2003,1,1,25-29,2,1786666.66666667,54776.5,0.029746505888180584
2003,1,1,25-29,3,1696000,27351.5,0.01587110928908003
2003,1,1,25-29,4,1747000,8317.5,0.004738458996734209
2003,1,1,30-34,1,398000,29676,0.06938897670198936
2003,1,1,30-34,2,1967000,50037.5,0.024807421775747848
2003,1,1,30-34,3,1786000,23457,0.012963557575559961
2003,1,1,30-34,4,2274000,5265,0.00230995518292081
2003,1,1,35-39,1,483333.33333333296,30980,0.06023565401117352
2003,1,1,35-39,2,2365666.6666666702,54336,0.022452867820531294
2003,1,1,35-39,3,1874000,26610.5,0.014001027564564122
2003,1,1,35-39,4,2299000,6510,0.002823670250833872
2003,1,1,40-44,1,523333.333333333,28369,0.05142084469463307
2003,1,1,40-44,2,2741666.6666666702,47552.5,0.017048678199364616
2003,1,1,40-44,3,2093000,23984,0.011329325115352784
2003,1,1,40-44,4,2607000,6009.5,0.0022998385578008804
2003,1,1,45-49,1,491333.33333333296,18407,0.036110542557289
2003,1,1,45-49,2,2617666.6666666702,34152,0.012878708649761856
2003,1,1,45-49,3,2070000,18176.5,0.008704484510768128
2003,1,1,45-49,4,2628000,5711.5,0.002168612621390004
2003,1,1,50-54,1,408000,13162.5,0.03125278247707239
2003,1,1,50-54,2,1978000,20721,0.010367129779493986
2003,1,1,50-54,3,1989000,13218.5,0.006601926812683031
2003,1,1,50-54,4,2609000,5392,0.0020624298115967305
2003,1,1,55-59,1,443666.66666666704,11458,0.025175519674462802
2003,1,1,55-59,2,1702333.33333333,16072.5,0.009353145623826753
2003,1,1,55-59,3,1575000,9190,0.005801071841130168
2003,1,1,55-59,4,2186000,5710.5,0.0026054992208140626
2003,1,1,60-64,1,542333.333333333,10521,0.019030329266961833
2003,1,1,60-64,2,1542666.66666667,14561,0.009350591639030282
2003,1,1,60-64,3,988000,7215,0.007249689765528052
2003,1,1,60-64,4,1421000,3768,0.0026446410924445244
2003,1,1,65-69,1,557000,12885,0.02260982478921186
2003,1,1,65-69,2,1207000,13161,0.010786281482525667
2003,1,1,65-69,3,717000,5666.5,0.007841099594349537
2003,1,1,65-69,4,937000,4961,0.005266672399388085
2003,1,2,25-29,1,256000,5061.5,0.019388151833954835
2003,1,2,25-29,2,1471000,6388,0.0043238472222598264
2003,1,2,25-29,3,1801000,6166.5,0.003412247847666499
2003,1,2,25-29,4,2077000,2912.5,0.0014002992914365388
2003,1,2,30-34,1,276333.33333333296,5902.5,0.020913361461898025
2003,1,2,30-34,2,1762666.66666667,7359.5,0.004157848137273292
2003,1,2,30-34,3,1881000,4524,0.002399333023605109
2003,1,2,30-34,4,2549000,1807.5,7.085991396841981e-4
2003,1,2,35-39,1,327333.33333333296,5728,0.017198033595413876
2003,1,2,35-39,2,2208666.6666666702,8926.5,0.0040253100226754785
2003,1,2,35-39,3,2138000,5919,0.0027608319157580116
2003,1,2,35-39,4,2429000,1782,7.330974147414289e-4
2003,1,2,40-44,1,397333.33333333296,5905,0.014643945061440105
2003,1,2,40-44,2,2567666.6666666702,8172,0.0031725589439090085
2003,1,2,40-44,3,2497000,5419.5,0.0021657040316381804
2003,1,2,40-44,4,2607000,1359.5,5.212088287676603e-4
2003,1,2,45-49,1,314000,5438,0.017023647781416112
2003,1,2,45-49,2,2624000,7634.5,0.0029010487588607007
2003,1,2,45-49,3,2450000,3861.5,0.0015736421961875192
2003,1,2,45-49,4,2533000,2000,7.889546351084812e-4
2003,1,2,50-54,1,363666.66666666704,5497.5,0.014891748702587136
2003,1,2,50-54,2,2394333.3333333298,6601.5,0.0027495540105246545
2003,1,2,50-54,3,2121000,3429,0.0016140807718215107
2003,1,2,50-54,4,2277000,2282,0.0010011924807900032
2003,1,2,55-59,1,416000,6316.5,0.014956791884759416
2003,1,2,55-59,2,2362000,9112,0.003842922645577265
2003,1,2,55-59,3,1720000,4422,0.0025643374997535405
2003,1,2,55-59,4,1650000,2423.5,0.0014666337049793834
2003,1,2,60-64,1,491666.66666666704,8116,0.01623905857746166
2003,1,2,60-64,2,2069333.3333333298,11298,0.005430082599928813
2003,1,2,60-64,3,1259000,4550.5,0.0036013598190179183
2003,1,2,60-64,4,1001000,3011,0.0029989711268103634
2003,1,2,65-69,1,663000,13798.5,0.02038789979587721
2003,1,2,65-69,2,1901000,14171,0.007399339275709584
2003,1,2,65-69,3,811000,5433,0.00665455707939292
2003,1,2,65-69,4,622000,4006.5,0.006400093289766161
2003,2,1,25-29,1,120666.66666666699,60084.5,0.3324155584058004
2003,2,1,25-29,2,434333.33333333296,62252.5,0.1253610067410301
2003,2,1,25-29,3,336000,24036.5,0.06676128670287595
2003,2,1,25-29,4,188000,2221.5,0.01167849060174586
2003,2,1,30-34,1,82000,48221,0.3703012570937099
2003,2,1,30-34,2,526000,55833.5,0.09596130164385516
2003,2,1,30-34,3,367000,22788.5,0.058463756626991305
2003,2,1,30-34,4,185000,1723,0.009227572393331298
2003,2,1,35-39,1,134000,40239,0.2309414080659324
2003,2,1,35-39,2,527000,55498.5,0.09527664019735674
2003,2,1,35-39,3,292000,24167,0.07643745235903811
2003,2,1,35-39,4,233000,2916,0.012360331643466319
2003,2,1,40-44,1,158000,35400,0.18304033092037228
2003,2,1,40-44,2,521000,45439.5,0.0802195115277095
2003,2,1,40-44,3,352000,18763,0.05060645210012865
2003,2,1,40-44,4,227000,2940,0.012785944159345917
2003,2,1,45-49,1,145666.666666667,24861,0.14578865990464862
2003,2,1,45-49,2,465333.33333333296,26327,0.05354713043761246
2003,2,1,45-49,3,325000,15143,0.044519510911587186
2003,2,1,45-49,4,203000,2700,0.013125911521633447
2003,2,1,50-54,1,169333.333333333,14092,0.07682690140947467
2003,2,1,50-54,2,347666.66666666704,15521.5,0.04273679988656014
2003,2,1,50-54,3,271000,8481.5,0.030347268066043726
2003,2,1,50-54,4,150000,2145.5,0.01410163297632858
2003,2,1,55-59,1,156333.333333333,8785,0.053204267646435495
2003,2,1,55-59,2,218666.666666667,8647.5,0.038042063663725256
2003,2,1,55-59,3,156000,4306,0.02686112809252305
2003,2,1,55-59,4,112000,1046,0.009252870512888558
2003,2,1,60-64,1,127000,6476,0.04851808564835626
2003,2,1,60-64,2,190000,4909,0.02518611249352262
2003,2,1,60-64,3,102000,1873,0.018031634784785266
2003,2,1,60-64,4,85000,798.5,0.009306689510888885
2003,2,1,65-69,1,162666.666666667,7346.5,0.04321135912022492
2003,2,1,65-69,2,106333.33333333301,3082.5,0.028172339469455295
2003,2,1,65-69,3,68000,1001.5,0.014514177228031274
2003,2,1,65-69,4,44000,423,0.009522094410553092
2003,2,2,25-29,1,126333.33333333301,5078,0.03864202478730915
2003,2,2,25-29,2,524666.666666667,4621.5,0.008731538490847294
2003,2,2,25-29,3,463000,3395.5,0.0072803018039410755
2003,2,2,25-29,4,227000,809,0.0035512205400137836
2003,2,2,30-34,1,114333.33333333301,5715.5,0.04760979212625986
2003,2,2,30-34,2,506666.66666666704,4331.5,0.008476547045667802
2003,2,2,30-34,3,517000,2357.5,0.004539262454089909
2003,2,2,30-34,4,287000,422,0.0014682244226259646
2003,2,2,35-39,1,120000,4446,0.035726339135046525
2003,2,2,35-39,2,533000,5442.5,0.01010785738495754
2003,2,2,35-39,3,491000,2979,0.00603062073488954
2003,2,2,35-39,4,330000,604.5,0.001828468759499644
2003,2,2,40-44,1,170000,5687,0.03237006722182063
2003,2,2,40-44,2,610000,5800.5,0.00941944672016343
