"year","race","sex","age","educ","tpop_2"
2009,3,2,"35-39",1,597
2009,3,2,"35-39",2,489
2009,3,2,"35-39",3,382
2009,3,2,"35-39",4,278
2009,3,2,"40-44",0,13
2009,3,2,"40-44",1,505
2009,3,2,"40-44",2,477
2009,3,2,"40-44",3,318
2009,3,2,"40-44",4,246
2009,3,2,"45-49",0,22
2009,3,2,"45-49",1,468
2009,3,2,"45-49",2,420
2009,3,2,"45-49",3,292
2009,3,2,"45-49",4,193
2009,3,2,"50-54",0,17
2009,3,2,"50-54",1,430
2009,3,2,"50-54",2,319
2009,3,2,"50-54",3,225
2009,3,2,"50-54",4,131
2009,3,2,"55-59",0,21
2009,3,2,"55-59",1,307
2009,3,2,"55-59",2,233
2009,3,2,"55-59",3,209
2009,3,2,"55-59",4,138
2009,3,2,"60-64",0,25
2009,3,2,"60-64",1,224
2009,3,2,"60-64",2,171
2009,3,2,"60-64",3,121
2009,3,2,"60-64",4,82
2009,3,2,"65-69",0,24
2009,3,2,"65-69",1,248
2009,3,2,"65-69",2,127
2009,3,2,"65-69",3,80
2009,3,2,"65-69",4,35
2009,3,2,"70-74",0,28
2009,3,2,"70-74",1,182
2009,3,2,"70-74",2,104
2009,3,2,"70-74",3,43
2009,3,2,"70-74",4,40
2010,3,1,"25-29",0,12
2010,3,1,"25-29",1,794
2010,3,1,"25-29",2,834
2010,3,1,"25-29",3,456
2010,3,1,"25-29",4,255
2010,3,1,"30-34",0,17
2010,3,1,"30-34",1,724
2010,3,1,"30-34",2,679
2010,3,1,"30-34",3,358
2010,3,1,"30-34",4,265
2010,3,1,"35-39",0,1
2010,3,1,"35-39",1,762
2010,3,1,"35-39",2,656
2010,3,1,"35-39",3,347
2010,3,1,"35-39",4,256
2010,3,1,"40-44",0,22
2010,3,1,"40-44",1,643
2010,3,1,"40-44",2,537
2010,3,1,"40-44",3,282
2010,3,1,"40-44",4,245
2010,3,1,"45-49",0,17
2010,3,1,"45-49",1,536
2010,3,1,"45-49",2,480
2010,3,1,"45-49",3,280
2010,3,1,"45-49",4,228
2010,3,1,"50-54",0,11
2010,3,1,"50-54",1,424
2010,3,1,"50-54",2,361
2010,3,1,"50-54",3,229
2010,3,1,"50-54",4,142
2010,3,1,"55-59",0,22
2010,3,1,"55-59",1,321
2010,3,1,"55-59",2,230
2010,3,1,"55-59",3,169
2010,3,1,"55-59",4,141
2010,3,1,"60-64",0,16
2010,3,1,"60-64",1,287
2010,3,1,"60-64",2,136
2010,3,1,"60-64",3,109
2010,3,1,"60-64",4,81
2010,3,1,"65-69",0,15
2010,3,1,"65-69",1,176
2010,3,1,"65-69",2,106
2010,3,1,"65-69",3,57
2010,3,1,"65-69",4,47
2010,3,1,"70-74",0,14
2010,3,1,"70-74",1,130
2010,3,1,"70-74",2,69
2010,3,1,"70-74",3,57
2010,3,1,"70-74",4,47
2010,3,2,"25-29",0,7
2010,3,2,"25-29",1,478
2010,3,2,"25-29",2,541
2010,3,2,"25-29",3,527
2010,3,2,"25-29",4,314
2010,3,2,"30-34",0,11
2010,3,2,"30-34",1,564
2010,3,2,"30-34",2,526
2010,3,2,"30-34",3,406
2010,3,2,"30-34",4,318
2010,3,2,"35-39",0,22
2010,3,2,"35-39",1,540
2010,3,2,"35-39",2,473
2010,3,2,"35-39",3,387
2010,3,2,"35-39",4,324
2010,3,2,"40-44",0,11
2010,3,2,"40-44",1,522
2010,3,2,"40-44",2,483
2010,3,2,"40-44",3,342
2010,3,2,"40-44",4,214
2010,3,2,"45-49",0,19
2010,3,2,"45-49",1,476
2010,3,2,"45-49",2,404
2010,3,2,"45-49",3,305
2010,3,2,"45-49",4,218
2010,3,2,"50-54",0,13
2010,3,2,"50-54",1,393
2010,3,2,"50-54",2,351
2010,3,2,"50-54",3,226
2010,3,2,"50-54",4,180
2010,3,2,"55-59",0,27
2010,3,2,"55-59",1,343
2010,3,2,"55-59",2,258
2010,3,2,"55-59",3,190
2010,3,2,"55-59",4,120
2010,3,2,"60-64",0,26
2010,3,2,"60-64",1,244
2010,3,2,"60-64",2,175
2010,3,2,"60-64",3,124
2010,3,2,"60-64",4,96
2010,3,2,"65-69",0,16
2010,3,2,"65-69",1,230
2010,3,2,"65-69",2,139
2010,3,2,"65-69",3,98
2010,3,2,"65-69",4,48
2010,3,2,"70-74",0,19
2010,3,2,"70-74",1,206
2010,3,2,"70-74",2,124
2010,3,2,"70-74",3,53
2010,3,2,"70-74",4,43
2011,3,1,"25-29",0,20
2011,3,1,"25-29",1,694
2011,3,1,"25-29",2,805
2011,3,1,"25-29",3,578
2011,3,1,"25-29",4,223
2011,3,1,"30-34",0,11
2011,3,1,"30-34",1,726
2011,3,1,"30-34",2,699
2011,3,1,"30-34",3,414
2011,3,1,"30-34",4,244
2011,3,1,"35-39",0,23
2011,3,1,"35-39",1,634
2011,3,1,"35-39",2,674
2011,3,1,"35-39",3,342
2011,3,1,"35-39",4,277
2011,3,1,"40-44",0,16
2011,3,1,"40-44",1,609
2011,3,1,"40-44",2,541
2011,3,1,"40-44",3,349
2011,3,1,"40-44",4,223
2011,3,1,"45-49",0,15
2011,3,1,"45-49",1,515
2011,3,1,"45-49",2,523
2011,3,1,"45-49",3,259
2011,3,1,"45-49",4,196
2011,3,1,"50-54",0,23
2011,3,1,"50-54",1,395
2011,3,1,"50-54",2,383
2011,3,1,"50-54",3,221
2011,3,1,"50-54",4,166
2011,3,1,"55-59",0,11
2011,3,1,"55-59",1,357
2011,3,1,"55-59",2,213
2011,3,1,"55-59",3,156
2011,3,1,"55-59",4,152
2011,3,1,"60-64",0,21
2011,3,1,"60-64",1,267
2011,3,1,"60-64",2,175
2011,3,1,"60-64",3,121
2011,3,1,"60-64",4,101
2011,3,1,"65-69",0,17
2011,3,1,"65-69",1,161
2011,3,1,"65-69",2,102
2011,3,1,"65-69",3,61
2011,3,1,"65-69",4,79
2011,3,1,"70-74",0,14
2011,3,1,"70-74",1,125
2011,3,1,"70-74",2,72
2011,3,1,"70-74",3,44
2011,3,1,"70-74",4,63
2011,3,2,"25-29",0,2
2011,3,2,"25-29",1,476
2011,3,2,"25-29",2,561
2011,3,2,"25-29",3,510
2011,3,2,"25-29",4,313
2011,3,2,"30-34",0,11
2011,3,2,"30-34",1,527
2011,3,2,"30-34",2,537
2011,3,2,"30-34",3,451
2011,3,2,"30-34",4,329
2011,3,2,"35-39",0,16
2011,3,2,"35-39",1,527
2011,3,2,"35-39",2,498
2011,3,2,"35-39",3,398
2011,3,2,"35-39",4,328
2011,3,2,"40-44",0,8
2011,3,2,"40-44",1,542
2011,3,2,"40-44",2,479
2011,3,2,"40-44",3,344
2011,3,2,"40-44",4,244
2011,3,2,"45-49",0,16
2011,3,2,"45-49",1,466
2011,3,2,"45-49",2,420
2011,3,2,"45-49",3,306
2011,3,2,"45-49",4,249
2011,3,2,"50-54",0,22
2011,3,2,"50-54",1,407
2011,3,2,"50-54",2,339
2011,3,2,"50-54",3,281
2011,3,2,"50-54",4,165
2011,3,2,"55-59",0,32
2011,3,2,"55-59",1,294
2011,3,2,"55-59",2,241
2011,3,2,"55-59",3,188
2011,3,2,"55-59",4,156
2011,3,2,"60-64",0,27
2011,3,2,"60-64",1,306
2011,3,2,"60-64",2,210
2011,3,2,"60-64",3,148
2011,3,2,"60-64",4,76
2011,3,2,"65-69",0,24
2011,3,2,"65-69",1,247
2011,3,2,"65-69",2,135
2011,3,2,"65-69",3,100
2011,3,2,"65-69",4,51
2011,3,2,"70-74",0,11
2011,3,2,"70-74",1,207
2011,3,2,"70-74",2,104
2011,3,2,"70-74",3,54
2011,3,2,"70-74",4,39
2012,3,1,"25-29",0,15
2012,3,1,"25-29",1,603
2012,3,1,"25-29",2,789
2012,3,1,"25-29",3,620
2012,3,1,"25-29",4,289
2012,3,1,"30-34",0,19
2012,3,1,"30-34",1,734
2012,3,1,"30-34",2,715
2012,3,1,"30-34",3,394
2012,3,1,"30-34",4,277
2012,3,1,"35-39",0,25
2012,3,1,"35-39",1,681
2012,3,1,"35-39",2,633
2012,3,1,"35-39",3,383
2012,3,1,"35-39",4,256
2012,3,1,"40-44",0,28
2012,3,1,"40-44",1,622
2012,3,1,"40-44",2,612
2012,3,1,"40-44",3,336
2012,3,1,"40-44",4,248
2012,3,1,"45-49",0,27
2012,3,1,"45-49",1,589
2012,3,1,"45-49",2,495
2012,3,1,"45-49",3,293
2012,3,1,"45-49",4,204
2012,3,1,"50-54",0,20
2012,3,1,"50-54",1,477
2012,3,1,"50-54",2,366
2012,3,1,"50-54",3,237
2012,3,1,"50-54",4,190
2012,3,1,"55-59",0,13
2012,3,1,"55-59",1,336
2012,3,1,"55-59",2,315
2012,3,1,"55-59",3,176
2012,3,1,"55-59",4,141
2012,3,1,"60-64",0,17
2012,3,1,"60-64",1,245
2012,3,1,"60-64",2,218
2012,3,1,"60-64",3,140
2012,3,1,"60-64",4,86
2012,3,1,"65-69",0,9
2012,3,1,"65-69",1,215
2012,3,1,"65-69",2,113
2012,3,1,"65-69",3,77
2012,3,1,"65-69",4,63
2012,3,1,"70-74",0,9
2012,3,1,"70-74",1,151
2012,3,1,"70-74",2,82
2012,3,1,"70-74",3,43
2012,3,1,"70-74",4,59
2012,3,2,"25-29",0,8
2012,3,2,"25-29",1,464
2012,3,2,"25-29",2,692
2012,3,2,"25-29",3,525
2012,3,2,"25-29",4,357
2012,3,2,"30-34",0,10
2012,3,2,"30-34",1,580
2012,3,2,"30-34",2,597
2012,3,2,"30-34",3,482
2012,3,2,"30-34",4,371
2012,3,2,"35-39",0,15
2012,3,2,"35-39",1,628
2012,3,2,"35-39",2,514
2012,3,2,"35-39",3,434
2012,3,2,"35-39",4,340
2012,3,2,"40-44",0,8
2012,3,2,"40-44",1,576
2012,3,2,"40-44",2,513
2012,3,2,"40-44",3,388
2012,3,2,"40-44",4,296
2012,3,2,"45-49",0,17
2012,3,2,"45-49",1,460
2012,3,2,"45-49",2,455
2012,3,2,"45-49",3,350
2012,3,2,"45-49",4,286
2012,3,2,"50-54",0,26
2012,3,2,"50-54",1,424
2012,3,2,"50-54",2,370
2012,3,2,"50-54",3,318
2012,3,2,"50-54",4,191
2012,3,2,"55-59",0,22
2012,3,2,"55-59",1,371
2012,3,2,"55-59",2,277
2012,3,2,"55-59",3,211
2012,3,2,"55-59",4,168
2012,3,2,"60-64",0,22
2012,3,2,"60-64",1,314
2012,3,2,"60-64",2,227
2012,3,2,"60-64",3,161
2012,3,2,"60-64",4,87
2012,3,2,"65-69",0,11
2012,3,2,"65-69",1,271
2012,3,2,"65-69",2,177
2012,3,2,"65-69",3,96
2012,3,2,"65-69",4,62
2012,3,2,"70-74",0,7
2012,3,2,"70-74",1,201
2012,3,2,"70-74",2,109
2012,3,2,"70-74",3,45
2012,3,2,"70-74",4,44
2013,3,1,"25-29",0,13
2013,3,1,"25-29",1,621
2013,3,1,"25-29",2,878
2013,3,1,"25-29",3,540
2013,3,1,"25-29",4,310
2013,3,1,"30-34",0,14
2013,3,1,"30-34",1,719
2013,3,1,"30-34",2,713
2013,3,1,"30-34",3,413
2013,3,1,"30-34",4,271
2013,3,1,"35-39",0,34
2013,3,1,"35-39",1,726
2013,3,1,"35-39",2,614
2013,3,1,"35-39",3,392
2013,3,1,"35-39",4,265
2013,3,1,"40-44",0,16
2013,3,1,"40-44",1,617
2013,3,1,"40-44",2,597
2013,3,1,"40-44",3,326
2013,3,1,"40-44",4,276
2013,3,1,"45-49",0,28
2013,3,1,"45-49",1,529
2013,3,1,"45-49",2,529
2013,3,1,"45-49",3,283
2013,3,1,"45-49",4,235
2013,3,1,"50-54",0,25
2013,3,1,"50-54",1,478
2013,3,1,"50-54",2,429
2013,3,1,"50-54",3,247
2013,3,1,"50-54",4,194
2013,3,1,"55-59",0,28
2013,3,1,"55-59",1,336
2013,3,1,"55-59",2,323
2013,3,1,"55-59",3,186
2013,3,1,"55-59",4,172
2013,3,1,"60-64",0,23
2013,3,1,"60-64",1,283
2013,3,1,"60-64",2,184
2013,3,1,"60-64",3,150
2013,3,1,"60-64",4,102
2013,3,1,"65-69",0,4
2013,3,1,"65-69",1,249
2013,3,1,"65-69",2,128
2013,3,1,"65-69",3,107
2013,3,1,"65-69",4,65
2013,3,1,"70-74",0,8
2013,3,1,"70-74",1,119
2013,3,1,"70-74",2,56
2013,3,1,"70-74",3,48
2013,3,1,"70-74",4,53
2013,3,2,"25-29",0,1
2013,3,2,"25-29",1,431
2013,3,2,"25-29",2,673
2013,3,2,"25-29",3,555
2013,3,2,"25-29",4,380
2013,3,2,"30-34",0,14
2013,3,2,"30-34",1,581
2013,3,2,"30-34",2,608
2013,3,2,"30-34",3,502
2013,3,2,"30-34",4,359
2013,3,2,"35-39",0,19
2013,3,2,"35-39",1,567
2013,3,2,"35-39",2,564
2013,3,2,"35-39",3,431
2013,3,2,"35-39",4,366
2013,3,2,"40-44",0,18
2013,3,2,"40-44",1,511
2013,3,2,"40-44",2,532
2013,3,2,"40-44",3,432
2013,3,2,"40-44",4,326
2013,3,2,"45-49",0,16
2013,3,2,"45-49",1,463
2013,3,2,"45-49",2,457
2013,3,2,"45-49",3,365
2013,3,2,"45-49",4,296
2013,3,2,"50-54",0,13
2013,3,2,"50-54",1,396
2013,3,2,"50-54",2,426
2013,3,2,"50-54",3,324
2013,3,2,"50-54",4,221
2013,3,2,"55-59",0,16
2013,3,2,"55-59",1,387
2013,3,2,"55-59",2,268
2013,3,2,"55-59",3,264
2013,3,2,"55-59",4,178
2013,3,2,"60-64",0,19
2013,3,2,"60-64",1,316
2013,3,2,"60-64",2,230
2013,3,2,"60-64",3,173
2013,3,2,"60-64",4,99
2013,3,2,"65-69",0,23
2013,3,2,"65-69",1,276
2013,3,2,"65-69",2,190
2013,3,2,"65-69",3,96
2013,3,2,"65-69",4,48
2013,3,2,"70-74",0,9
2013,3,2,"70-74",1,190
2013,3,2,"70-74",2,126
2013,3,2,"70-74",3,69
2013,3,2,"70-74",4,51
2014,3,1,"25-29",0,6
2014,3,1,"25-29",1,649
2014,3,1,"25-29",2,815
2014,3,1,"25-29",3,607
2014,3,1,"25-29",4,293
2014,3,1,"30-34",0,23
2014,3,1,"30-34",1,631
2014,3,1,"30-34",2,774
2014,3,1,"30-34",3,502
2014,3,1,"30-34",4,271
2014,3,1,"35-39",0,32
2014,3,1,"35-39",1,715
2014,3,1,"35-39",2,612
2014,3,1,"35-39",3,405
2014,3,1,"35-39",4,252
2014,3,1,"40-44",0,20
2014,3,1,"40-44",1,669
2014,3,1,"40-44",2,593
2014,3,1,"40-44",3,337
2014,3,1,"40-44",4,291
2014,3,1,"45-49",0,6
2014,3,1,"45-49",1,591
2014,3,1,"45-49",2,486
2014,3,1,"45-49",3,312
2014,3,1,"45-49",4,270
2014,3,1,"50-54",0,39
2014,3,1,"50-54",1,497
2014,3,1,"50-54",2,392
2014,3,1,"50-54",3,276
2014,3,1,"50-54",4,204
2014,3,1,"55-59",0,27
2014,3,1,"55-59",1,361
2014,3,1,"55-59",2,319
2014,3,1,"55-59",3,196
2014,3,1,"55-59",4,154
2014,3,1,"60-64",0,9
2014,3,1,"60-64",1,277
2014,3,1,"60-64",2,250
2014,3,1,"60-64",3,144
2014,3,1,"60-64",4,143
2014,3,1,"65-69",0,10
2014,3,1,"65-69",1,197
2014,3,1,"65-69",2,146
2014,3,1,"65-69",3,76
2014,3,1,"65-69",4,109
2014,3,1,"70-74",0,8
2014,3,1,"70-74",1,137
2014,3,1,"70-74",2,95
2014,3,1,"70-74",3,43
2014,3,1,"70-74",4,64
2014,3,2,"25-29",0,3
2014,3,2,"25-29",1,463
2014,3,2,"25-29",2,608
2014,3,2,"25-29",3,610
2014,3,2,"25-29",4,376
2014,3,2,"30-34",0,10
2014,3,2,"30-34",1,548
2014,3,2,"30-34",2,582
2014,3,2,"30-34",3,535
2014,3,2,"30-34",4,403
2014,3,2,"35-39",0,23
2014,3,2,"35-39",1,563
2014,3,2,"35-39",2,529
2014,3,2,"35-39",3,506
2014,3,2,"35-39",4,346
2014,3,2,"40-44",0,14
2014,3,2,"40-44",1,544
2014,3,2,"40-44",2,543
2014,3,2,"40-44",3,425
2014,3,2,"40-44",4,332
2014,3,2,"45-49",0,17
2014,3,2,"45-49",1,467
2014,3,2,"45-49",2,506
2014,3,2,"45-49",3,359
2014,3,2,"45-49",4,274
2014,3,2,"50-54",0,9
2014,3,2,"50-54",1,469
2014,3,2,"50-54",2,427
2014,3,2,"50-54",3,313
2014,3,2,"50-54",4,216
2014,3,2,"55-59",0,13
2014,3,2,"55-59",1,385
2014,3,2,"55-59",2,330
2014,3,2,"55-59",3,222
2014,3,2,"55-59",4,178
2014,3,2,"60-64",0,21
2014,3,2,"60-64",1,348
2014,3,2,"60-64",2,234
2014,3,2,"60-64",3,205
2014,3,2,"60-64",4,107
2014,3,2,"65-69",0,27
2014,3,2,"65-69",1,252
2014,3,2,"65-69",2,182
2014,3,2,"65-69",3,122
2014,3,2,"65-69",4,74
2014,3,2,"70-74",0,11
2014,3,2,"70-74",1,186
2014,3,2,"70-74",2,146
2014,3,2,"70-74",3,62
2014,3,2,"70-74",4,61
2015,3,1,"25-29",0,10
2015,3,1,"25-29",1,564
2015,3,1,"25-29",2,822
2015,3,1,"25-29",3,627
2015,3,1,"25-29",4,343
2015,3,1,"30-34",0,27
2015,3,1,"30-34",1,663
2015,3,1,"30-34",2,723
2015,3,1,"30-34",3,478
2015,3,1,"30-34",4,303
2015,3,1,"35-39",0,28
2015,3,1,"35-39",1,772
2015,3,1,"35-39",2,640
2015,3,1,"35-39",3,422
2015,3,1,"35-39",4,279
2015,3,1,"40-44",0,27
2015,3,1,"40-44",1,669
2015,3,1,"40-44",2,602
2015,3,1,"40-44",3,346
2015,3,1,"40-44",4,267
2015,3,1,"45-49",0,18
2015,3,1,"45-49",1,582
2015,3,1,"45-49",2,522
2015,3,1,"45-49",3,336
2015,3,1,"45-49",4,262
2015,3,1,"50-54",0,27
2015,3,1,"50-54",1,523
2015,3,1,"50-54",2,429
2015,3,1,"50-54",3,282
2015,3,1,"50-54",4,225
2015,3,1,"55-59",0,17
2015,3,1,"55-59",1,385
2015,3,1,"55-59",2,340
2015,3,1,"55-59",3,213
2015,3,1,"55-59",4,171
2015,3,1,"60-64",0,11
2015,3,1,"60-64",1,324
2015,3,1,"60-64",2,259
2015,3,1,"60-64",3,161
2015,3,1,"60-64",4,132
2015,3,1,"65-69",0,12
2015,3,1,"65-69",1,206
2015,3,1,"65-69",2,163
2015,3,1,"65-69",3,124
2015,3,1,"65-69",4,112
2015,3,1,"70-74",0,14
2015,3,1,"70-74",1,160
2015,3,1,"70-74",2,84
2015,3,1,"70-74",3,66
2015,3,1,"70-74",4,42
2015,3,2,"25-29",0,7
2015,3,2,"25-29",1,448
2015,3,2,"25-29",2,578
2015,3,2,"25-29",3,696
2015,3,2,"25-29",4,393
2015,3,2,"30-34",0,14
2015,3,2,"30-34",1,518
2015,3,2,"30-34",2,643
2015,3,2,"30-34",3,526
2015,3,2,"30-34",4,414
2015,3,2,"35-39",0,14
2015,3,2,"35-39",1,634
2015,3,2,"35-39",2,582
2015,3,2,"35-39",3,453
2015,3,2,"35-39",4,349
2015,3,2,"40-44",0,21
2015,3,2,"40-44",1,594
2015,3,2,"40-44",2,529
2015,3,2,"40-44",3,427
2015,3,2,"40-44",4,351
2015,3,2,"45-49",0,22
2015,3,2,"45-49",1,526
2015,3,2,"45-49",2,471
2015,3,2,"45-49",3,363
2015,3,2,"45-49",4,312
2015,3,2,"50-54",0,15
2015,3,2,"50-54",1,470
2015,3,2,"50-54",2,464
2015,3,2,"50-54",3,307
2015,3,2,"50-54",4,248
2015,3,2,"55-59",0,11
2015,3,2,"55-59",1,398
2015,3,2,"55-59",2,360
2015,3,2,"55-59",3,223
2015,3,2,"55-59",4,196
2015,3,2,"60-64",0,12
2015,3,2,"60-64",1,327
2015,3,2,"60-64",2,317
2015,3,2,"60-64",3,191
2015,3,2,"60-64",4,137
2015,3,2,"65-69",0,24
2015,3,2,"65-69",1,286
2015,3,2,"65-69",2,224
2015,3,2,"65-69",3,148
2015,3,2,"65-69",4,98
2015,3,2,"70-74",0,15
2015,3,2,"70-74",1,226
2015,3,2,"70-74",2,116
2015,3,2,"70-74",3,69
2015,3,2,"70-74",4,45
2016,3,1,"25-29",0,13
2016,3,1,"25-29",1,518
2016,3,1,"25-29",2,894
2016,3,1,"25-29",3,623
2016,3,1,"25-29",4,396
2016,3,1,"30-34",0,4
2016,3,1,"30-34",1,571
2016,3,1,"30-34",2,828
2016,3,1,"30-34",3,480
2016,3,1,"30-34",4,314
2016,3,1,"35-39",0,19
2016,3,1,"35-39",1,688
2016,3,1,"35-39",2,694
2016,3,1,"35-39",3,423
2016,3,1,"35-39",4,345
2016,3,1,"40-44",0,18
2016,3,1,"40-44",1,654
2016,3,1,"40-44",2,630
2016,3,1,"40-44",3,361
2016,3,1,"40-44",4,309
2016,3,1,"45-49",0,20
2016,3,1,"45-49",1,610
2016,3,1,"45-49",2,532
2016,3,1,"45-49",3,307
2016,3,1,"45-49",4,248
2016,3,1,"50-54",0,19
2016,3,1,"50-54",1,536
2016,3,1,"50-54",2,502
2016,3,1,"50-54",3,291
2016,3,1,"50-54",4,246
2016,3,1,"55-59",0,18
2016,3,1,"55-59",1,435
2016,3,1,"55-59",2,351
2016,3,1,"55-59",3,241
2016,3,1,"55-59",4,158
2016,3,1,"60-64",0,7
2016,3,1,"60-64",1,314
2016,3,1,"60-64",2,257
2016,3,1,"60-64",3,180
2016,3,1,"60-64",4,168
2016,3,1,"65-69",0,10
2016,3,1,"65-69",1,273
2016,3,1,"65-69",2,147
2016,3,1,"65-69",3,119
2016,3,1,"65-69",4,127
2016,3,1,"70-74",0,12
2016,3,1,"70-74",1,148
2016,3,1,"70-74",2,97
2016,3,1,"70-74",3,67
2016,3,1,"70-74",4,58
2016,3,2,"25-29",0,3
2016,3,2,"25-29",1,363
2016,3,2,"25-29",2,653
2016,3,2,"25-29",3,694
2016,3,2,"25-29",4,468
2016,3,2,"30-34",0,14
2016,3,2,"30-34",1,486
2016,3,2,"30-34",2,632
2016,3,2,"30-34",3,577
2016,3,2,"30-34",4,419
2016,3,2,"35-39",0,14
2016,3,2,"35-39",1,540
2016,3,2,"35-39",2,620
2016,3,2,"35-39",3,525
2016,3,2,"35-39",4,380
2016,3,2,"40-44",0,15
2016,3,2,"40-44",1,610
2016,3,2,"40-44",2,570
2016,3,2,"40-44",3,374
2016,3,2,"40-44",4,385
2016,3,2,"45-49",0,14
2016,3,2,"45-49",1,548
2016,3,2,"45-49",2,517
2016,3,2,"45-49",3,346
2016,3,2,"45-49",4,331
2016,3,2,"50-54",0,26
2016,3,2,"50-54",1,483
2016,3,2,"50-54",2,409
2016,3,2,"50-54",3,382
2016,3,2,"50-54",4,249
2016,3,2,"55-59",0,12
2016,3,2,"55-59",1,421
2016,3,2,"55-59",2,392
2016,3,2,"55-59",3,269
2016,3,2,"55-59",4,192
2016,3,2,"60-64",0,12
2016,3,2,"60-64",1,332
2016,3,2,"60-64",2,281
2016,3,2,"60-64",3,210
2016,3,2,"60-64",4,164
2016,3,2,"65-69",0,16
2016,3,2,"65-69",1,269
2016,3,2,"65-69",2,242
2016,3,2,"65-69",3,161
2016,3,2,"65-69",4,92
2016,3,2,"70-74",0,20
2016,3,2,"70-74",1,238
2016,3,2,"70-74",2,124
2016,3,2,"70-74",3,94
2016,3,2,"70-74",4,61
2017,3,1,"25-29",0,6
2017,3,1,"25-29",1,460
2017,3,1,"25-29",2,904
2017,3,1,"25-29",3,677
2017,3,1,"25-29",4,360
2017,3,1,"30-34",0,23
2017,3,1,"30-34",1,510
2017,3,1,"30-34",2,781
2017,3,1,"30-34",3,554
2017,3,1,"30-34",4,412
2017,3,1,"35-39",0,16
2017,3,1,"35-39",1,667
2017,3,1,"35-39",2,785
2017,3,1,"35-39",3,461
2017,3,1,"35-39",4,296
2017,3,1,"40-44",0,17
2017,3,1,"40-44",1,639
2017,3,1,"40-44",2,625
2017,3,1,"40-44",3,361
2017,3,1,"40-44",4,304
2017,3,1,"45-49",0,15
2017,3,1,"45-49",1,559
2017,3,1,"45-49",2,610
2017,3,1,"45-49",3,303
2017,3,1,"45-49",4,277
2017,3,1,"50-54",0,25
2017,3,1,"50-54",1,511
2017,3,1,"50-54",2,502
2017,3,1,"50-54",3,315
2017,3,1,"50-54",4,244
2017,3,1,"55-59",0,21
2017,3,1,"55-59",1,405
2017,3,1,"55-59",2,371
2017,3,1,"55-59",3,256
2017,3,1,"55-59",4,199
2017,3,1,"60-64",0,29
2017,3,1,"60-64",1,331
2017,3,1,"60-64",2,248
2017,3,1,"60-64",3,178
2017,3,1,"60-64",4,181
2017,3,1,"65-69",0,10
2017,3,1,"65-69",1,256
2017,3,1,"65-69",2,202
2017,3,1,"65-69",3,118
2017,3,1,"65-69",4,132
2017,3,1,"70-74",0,9
2017,3,1,"70-74",1,133
2017,3,1,"70-74",2,129
2017,3,1,"70-74",3,73
2017,3,1,"70-74",4,71
2017,3,2,"25-29",0,0
2017,3,2,"25-29",1,338
2017,3,2,"25-29",2,643
2017,3,2,"25-29",3,752
2017,3,2,"25-29",4,500
2017,3,2,"30-34",0,9
2017,3,2,"30-34",1,438
2017,3,2,"30-34",2,625
2017,3,2,"30-34",3,600
2017,3,2,"30-34",4,452
2017,3,2,"35-39",0,13
2017,3,2,"35-39",1,527
2017,3,2,"35-39",2,619
2017,3,2,"35-39",3,506
2017,3,2,"35-39",4,432
2017,3,2,"40-44",0,17
2017,3,2,"40-44",1,530
2017,3,2,"40-44",2,581
2017,3,2,"40-44",3,419
2017,3,2,"40-44",4,419
2017,3,2,"45-49",0,12
2017,3,2,"45-49",1,557
2017,3,2,"45-49",2,526
2017,3,2,"45-49",3,372
2017,3,2,"45-49",4,329
2017,3,2,"50-54",0,21
2017,3,2,"50-54",1,413
2017,3,2,"50-54",2,458
2017,3,2,"50-54",3,410
2017,3,2,"50-54",4,271
2017,3,2,"55-59",0,21
2017,3,2,"55-59",1,404
2017,3,2,"55-59",2,416
2017,3,2,"55-59",3,278
2017,3,2,"55-59",4,224
2017,3,2,"60-64",0,15
2017,3,2,"60-64",1,353
2017,3,2,"60-64",2,309
2017,3,2,"60-64",3,202
2017,3,2,"60-64",4,152
2017,3,2,"65-69",0,19
2017,3,2,"65-69",1,324
2017,3,2,"65-69",2,229
2017,3,2,"65-69",3,176
2017,3,2,"65-69",4,109
2017,3,2,"70-74",0,12
2017,3,2,"70-74",1,213
2017,3,2,"70-74",2,158
2017,3,2,"70-74",3,103
2017,3,2,"70-74",4,63
2018,3,1,"25-29",0,8
2018,3,1,"25-29",1,414
2018,3,1,"25-29",2,902
2018,3,1,"25-29",3,752
2018,3,1,"25-29",4,469
2018,3,1,"30-34",0,19
2018,3,1,"30-34",1,581
2018,3,1,"30-34",2,763
2018,3,1,"30-34",3,516
2018,3,1,"30-34",4,393
2018,3,1,"35-39",0,27
2018,3,1,"35-39",1,680
2018,3,1,"35-39",2,771
2018,3,1,"35-39",3,479
2018,3,1,"35-39",4,376
2018,3,1,"40-44",0,29
2018,3,1,"40-44",1,567
2018,3,1,"40-44",2,728
2018,3,1,"40-44",3,347
2018,3,1,"40-44",4,305
2018,3,1,"45-49",0,25
2018,3,1,"45-49",1,517
2018,3,1,"45-49",2,631
2018,3,1,"45-49",3,389
2018,3,1,"45-49",4,307
2018,3,1,"50-54",0,15
2018,3,1,"50-54",1,472
2018,3,1,"50-54",2,513
2018,3,1,"50-54",3,329
2018,3,1,"50-54",4,288
2018,3,1,"55-59",0,14
2018,3,1,"55-59",1,456
2018,3,1,"55-59",2,388
2018,3,1,"55-59",3,243
